IndexId,Channel1,Channel2,Channel3,Channel4,Ref1,Ref2,Ref3,TS1,TS2
171,780.13,385.37,13.47,113.68,0,0,0,20:07:16,1.54319E+12
172,680.02,382.89,3.13,64.88,0,0,0,20:07:16,1.54319E+12
173,759.99,381.87,10.02,80.86,0,0,0,20:07:16,1.54319E+12
174,809.28,387.13,9.56,117.7,0,0,0,20:07:16,1.54319E+12
175,704.77,386.72,8.72,87.58,0,0,0,20:07:16,1.54319E+12
176,710,384.77,9.87,70.96,0,0,0,20:07:16,1.54319E+12
177,812.01,385.77,13.96,118.74,0,0,0,20:07:16,1.54319E+12
178,737.47,383.4,8.77,100.97,0,0,0,20:07:16,1.54319E+12
179,680.71,385.61,7.02,55.4,0,0,0,20:07:16,1.54319E+12
180,789.3,381.92,13.17,96.22,0,0,0,20:07:16,1.54319E+12
181,781.93,384.19,9.7,109.98,0,0,0,20:07:16,1.54319E+12
182,680.67,382.97,6.74,67.41,0,0,0,20:07:16,1.54319E+12
183,754.81,383.35,11.24,80.87,0,0,0,20:07:16,1.54319E+12
184,801.98,382.49,12.71,114.19,0,0,0,20:07:16,1.54319E+12
185,704.88,381.15,8.07,78.85,0,0,0,20:07:16,1.54319E+12
186,712.08,383.89,8.21,64.97,0,0,0,20:07:16,1.54319E+12
187,811.26,383.44,13.57,115.41,0,0,0,20:07:16,1.54319E+12
188,743.56,389.45,8.04,103.43,0,0,0,20:07:16,1.54319E+12
189,679.81,386.93,7.66,61.21,0,0,0,20:07:16,1.54319E+12
190,789.34,388.53,14.5,99.7,0,0,0,20:07:16,1.54319E+12
191,780.49,384.28,10.71,114.91,0,0,0,20:07:16,1.54319E+12
192,680.48,382.27,4.7,70.24,0,0,0,20:07:16,1.54319E+12
193,753.93,382.12,13.64,82.35,0,0,0,20:07:16,1.54319E+12
194,802.44,386.42,12.36,122.19,0,0,0,20:07:16,1.54319E+12
195,703.25,386.85,6.92,87.99,0,0,0,20:07:16,1.54319E+12
196,715.04,388.61,11.22,69.88,0,0,0,20:07:16,1.54319E+12
197,808.64,385.58,13.35,115.54,0,0,0,20:07:16,1.54319E+12
198,739.71,382.39,9.72,101.87,0,0,0,20:07:16,1.54319E+12
199,680.18,381.4,6.02,58,0,0,0,20:07:16,1.54319E+12
200,784.86,378.69,14.09,93.06,0,0,0,20:07:16,1.54319E+12
0,775.71,376.13,11.99,108.68,0,0,0,20:07:16,1.54319E+12
1,674.71,380.31,5.54,60.94,0,0,0,20:07:16,1.54319E+12
2,752.15,380.55,12.54,79.05,0,0,0,20:07:16,1.54319E+12
3,807.88,380.84,10.46,115.99,0,0,0,20:07:16,1.54319E+12
4,700.45,382.8,6.05,81.56,0,0,0,20:07:16,1.54319E+12
5,707.49,379.22,8.32,60.01,0,0,0,20:07:16,1.54319E+12
6,810.24,380.23,12.5,106.3,0,0,0,20:07:16,1.54319E+12
7,742.14,382,10.16,97.44,0,0,0,20:07:16,1.54319E+12
8,686.39,381.38,7.46,53.57,0,0,0,20:07:16,1.54319E+12
9,792.41,382.91,12.8,95.97,0,0,0,20:07:16,1.54319E+12
10,781.56,380.08,12.95,112.41,0,0,0,20:07:16,1.54319E+12
11,682.12,382.86,2.25,63.47,0,0,0,20:07:16,1.54319E+12
12,757.8,380.12,12.34,78.12,0,0,0,20:07:16,1.54319E+12
13,808.8,383.53,14.23,115.05,0,0,0,20:07:16,1.54319E+12
14,702.51,378.39,6.52,82.49,0,0,0,20:07:16,1.54319E+12
15,710.83,376.36,9.92,60.74,0,0,0,20:07:16,1.54319E+12
16,811.31,380.96,14.65,110.15,0,0,0,20:07:16,1.54319E+12
17,743.02,375.57,6.91,97.9,0,0,0,20:07:16,1.54319E+12
18,684.52,382.25,7.48,56.63,0,0,0,20:07:16,1.54319E+12
19,802.27,383.56,12.45,102.96,0,0,0,20:07:16,1.54319E+12
20,793.84,386.39,10.98,122.36,0,0,0,20:07:16,1.54319E+12
21,688.31,387.23,6.54,69.72,0,0,0,20:07:16,1.54319E+12
22,769.16,386.11,13.97,84.87,0,0,0,20:07:16,1.54319E+12
23,822.81,386.92,11.29,117.79,0,0,0,20:07:16,1.54319E+12
24,718.24,385.65,6.58,84.37,0,0,0,20:07:16,1.54319E+12
25,725.28,390.2,7.46,67.85,0,0,0,20:07:16,1.54319E+12
26,821.66,386.79,15.04,113.95,0,0,0,20:07:16,1.54319E+12
27,747.23,384.96,9.55,99.27,0,0,0,20:07:16,1.54319E+12
28,684.65,382.89,5.64,57.29,0,0,0,20:07:16,1.54319E+12
29,794.35,386.11,13.52,99.76,0,0,0,20:07:16,1.54319E+12
30,783.88,380.73,10.79,114.61,0,0,0,20:07:16,1.54319E+12
31,677.8,379.85,4.19,65.72,0,0,0,20:07:16,1.54319E+12
32,753.72,381.31,11.63,79.8,0,0,0,20:07:16,1.54319E+12
33,814.47,386.09,13.29,118.17,0,0,0,20:07:16,1.54319E+12
34,705.86,381,4.94,79.57,0,0,0,20:07:16,1.54319E+12
35,715.64,383.05,8.74,63.34,0,0,0,20:07:16,1.54319E+12
36,817.05,384.02,13.47,113.03,0,0,0,20:07:16,1.54319E+12
37,750.51,382.92,11.86,101.73,0,0,0,20:07:16,1.54319E+12
38,690.59,382.63,6.94,56.96,0,0,0,20:07:16,1.54319E+12
39,797.73,385.92,14.26,102.48,0,0,0,20:07:16,1.54319E+12
40,790.57,387.93,10.9,114.43,0,0,0,20:07:16,1.54319E+12
41,683.78,388.24,4.17,68.63,0,0,0,20:07:16,1.54319E+12
42,755.25,382.11,12.51,77.6,0,0,0,20:07:16,1.54319E+12
43,808.35,385.46,12.91,115.17,0,0,0,20:07:16,1.54319E+12
44,701.94,381.59,7.69,81.78,0,0,0,20:07:16,1.54319E+12
45,713.24,381.12,5.99,62.2,0,0,0,20:07:16,1.54319E+12
46,814.17,381.8,13.48,110.93,0,0,0,20:07:16,1.54319E+12
47,748.78,384.55,8.19,101.9,0,0,0,20:07:16,1.54319E+12
48,685.3,384.21,5.01,58.95,0,0,0,20:07:16,1.54319E+12
49,789.17,386.51,13.93,98.47,0,0,0,20:07:16,1.54319E+12
50,783.42,384.41,10.81,110.43,0,0,0,20:07:16,1.54319E+12
51,684.87,386.75,6.27,65.98,0,0,0,20:07:16,1.54319E+12
52,752.58,383.95,11.63,75.29,0,0,0,20:07:16,1.54319E+12
53,808.55,390.28,13.48,118.88,0,0,0,20:07:16,1.54319E+12
54,708.34,385.31,7.38,87.33,0,0,0,20:07:16,1.54319E+12
55,714.29,391.14,10.55,71.16,0,0,0,20:07:16,1.54319E+12
56,813.93,387.69,14.09,117.89,0,0,0,20:07:16,1.54319E+12
57,744.44,379.61,10.64,101.74,0,0,0,20:07:16,1.54319E+12
58,683.49,378.65,6.65,54.66,0,0,0,20:07:16,1.54319E+12
59,792.18,381.37,12.63,92.38,0,0,0,20:07:17,1.54319E+12
60,784.03,380.16,10.04,109,0,0,0,20:07:17,1.54319E+12
61,680.94,378.34,5.69,57.56,0,0,0,20:07:17,1.54319E+12
62,756.17,382,10.53,78.52,0,0,0,20:07:17,1.54319E+12
63,807.61,383.52,11.1,118.3,0,0,0,20:07:17,1.54319E+12
64,706.53,379.89,6.12,79.14,0,0,0,20:07:17,1.54319E+12
65,709.9,378.19,7.57,57.8,0,0,0,20:07:17,1.54319E+12
66,809.24,382.41,14.27,105.63,0,0,0,20:07:17,1.54319E+12
67,747.67,380.15,10.18,94.71,0,0,0,20:07:17,1.54319E+12
68,684.06,378.26,8.29,54.61,0,0,0,20:07:17,1.54319E+12
69,796.36,378.79,12.46,94.88,0,0,0,20:07:17,1.54319E+12
70,789.56,382.89,11.83,111.38,0,0,0,20:07:17,1.54319E+12
71,685.11,378.43,8.3,64.06,0,0,0,20:07:17,1.54319E+12
72,755.51,381.2,12.88,77.6,0,0,0,20:07:17,1.54319E+12
73,809.86,381.84,13.23,116.52,0,0,0,20:07:17,1.54319E+12
74,710.73,380.11,6.39,79.96,0,0,0,20:07:17,1.54319E+12
75,715.37,381.34,9.71,62.58,0,0,0,20:07:17,1.54319E+12
76,813.66,385.17,14.14,111.97,0,0,0,20:07:17,1.54319E+12
77,748.62,379.96,8.86,103.47,0,0,0,20:07:17,1.54319E+12
78,688.18,386.63,6.46,57.22,0,0,0,20:07:17,1.54319E+12
79,796.23,384.63,11.21,95.4,0,0,0,20:07:17,1.54319E+12
80,783.97,382.74,12.89,113.7,0,0,0,20:07:17,1.54319E+12
81,685.57,385.72,2.86,65.55,0,0,0,20:07:17,1.54319E+12
82,753.48,388.21,11.81,81.71,0,0,0,20:07:17,1.54319E+12
83,813.03,387.5,14.21,122.32,0,0,0,20:07:17,1.54319E+12
84,711.22,390.06,5.79,89.74,0,0,0,20:07:17,1.54319E+12
85,712.97,389.67,5.42,67.68,0,0,0,20:07:17,1.54319E+12
86,813.64,393.15,14.71,116.4,0,0,0,20:07:17,1.54319E+12
87,747.25,389.43,10.33,104.24,0,0,0,20:07:17,1.54319E+12
88,685,391.81,6.67,60.06,0,0,0,20:07:17,1.54319E+12
89,792.4,391.42,11.7,95.17,0,0,0,20:07:17,1.54319E+12
90,788.55,389.85,11.38,113.17,0,0,0,20:07:17,1.54319E+12
91,680.76,389.09,6.09,67.42,0,0,0,20:07:17,1.54319E+12
92,752.05,388,11.83,81.8,0,0,0,20:07:17,1.54319E+12
93,809.59,385.88,15.13,116.25,0,0,0,20:07:17,1.54319E+12
94,708.7,386.6,5.28,84.23,0,0,0,20:07:17,1.54319E+12
95,711.78,386.1,9.44,64.49,0,0,0,20:07:17,1.54319E+12
96,814.55,386.42,13.75,116.57,0,0,0,20:07:17,1.54319E+12
97,749.49,385.98,9.1,104.58,0,0,0,20:07:17,1.54319E+12
98,685.18,389.17,5.2,58.77,0,0,0,20:07:17,1.54319E+12
99,795.42,385.59,16.61,100.85,0,0,0,20:07:17,1.54319E+12
100,788.97,385.99,14.8,114.48,0,0,0,20:07:17,1.54319E+12
101,681.57,385.13,4.94,70.02,0,0,0,20:07:17,1.54319E+12
102,751.38,384.51,13.7,80.09,0,0,0,20:07:17,1.54319E+12
103,811.71,384.4,12.95,115.46,0,0,0,20:07:17,1.54319E+12
104,709.79,381.49,6.77,83,0,0,0,20:07:17,1.54319E+12
105,713.18,382.78,9.63,62.48,0,0,0,20:07:17,1.54319E+12
106,813.06,383.53,14.18,115.59,0,0,0,20:07:17,1.54319E+12
107,750.45,378.16,9.32,97.11,0,0,0,20:07:17,1.54319E+12
108,684.53,386.73,3.98,58.58,0,0,0,20:07:17,1.54319E+12
109,794.68,382.12,12.88,98.96,0,0,0,20:07:17,1.54319E+12
110,786.39,381.81,10.21,118.22,0,0,0,20:07:17,1.54319E+12
111,680.85,380.33,7.94,68.72,0,0,0,20:07:17,1.54319E+12
112,749.72,376.26,11.71,76.7,0,0,0,20:07:17,1.54319E+12
113,805.96,377.28,12.68,112.25,0,0,0,20:07:17,1.54319E+12
114,704.39,374.34,8.02,82.94,0,0,0,20:07:17,1.54319E+12
115,710.29,377.63,8.17,63.86,0,0,0,20:07:17,1.54319E+12
116,813.16,379.57,12.73,112.95,0,0,0,20:07:17,1.54319E+12
117,751.1,376.54,11.04,101.21,0,0,0,20:07:17,1.54319E+12
118,679.44,382.89,7.29,56.22,0,0,0,20:07:17,1.54319E+12
119,792.18,378.69,12.71,96.03,0,0,0,20:07:17,1.54319E+12
120,783.69,376.81,10.45,110.05,0,0,0,20:07:17,1.54319E+12
121,679.01,379.5,8.13,60.78,0,0,0,20:07:17,1.54319E+12
122,746.77,378.17,9.71,73.25,0,0,0,20:07:17,1.54319E+12
123,803.96,379.72,14.82,115.39,0,0,0,20:07:17,1.54319E+12
124,709.54,379.71,7.41,78.97,0,0,0,20:07:17,1.54319E+12
125,711.29,380.39,10.42,57.66,0,0,0,20:07:17,1.54319E+12
126,807.95,381.16,14.32,107.59,0,0,0,20:07:17,1.54319E+12
127,746.23,376.93,10.9,97.44,0,0,0,20:07:17,1.54319E+12
128,687.63,380.23,7.98,55.27,0,0,0,20:07:17,1.54319E+12
129,792.62,383.03,12.58,96.05,0,0,0,20:07:17,1.54319E+12
130,789.92,382.94,17.21,115.05,0,0,0,20:07:17,1.54319E+12
131,687.82,385.64,9.38,69.85,0,0,0,20:07:17,1.54319E+12
132,755.94,385.95,11.04,77.15,0,0,0,20:07:17,1.54319E+12
133,810.47,382.94,11.88,117.87,0,0,0,20:07:17,1.54319E+12
134,713.43,385.68,10.74,85.44,0,0,0,20:07:17,1.54319E+12
135,718.72,384.5,11.07,67.2,0,0,0,20:07:17,1.54319E+12
136,816.47,385.87,13.41,113.8,0,0,0,20:07:17,1.54319E+12
137,752.22,388.44,8.59,104.83,0,0,0,20:07:17,1.54319E+12
138,682.49,381.68,6.78,55.92,0,0,0,20:07:17,1.54319E+12
139,788.36,383.06,12.2,97.12,0,0,0,20:07:17,1.54319E+12
140,790.82,384.22,11.62,112.44,0,0,0,20:07:17,1.54319E+12
141,681.4,380.84,8.99,63.86,0,0,0,20:07:17,1.54319E+12
142,751.68,378.78,12.82,74.57,0,0,0,20:07:17,1.54319E+12
143,814.95,385.53,17.69,117.32,0,0,0,20:07:17,1.54319E+12
144,713.77,382.66,9.37,81.43,0,0,0,20:07:17,1.54319E+12
145,711.64,384.22,10.22,60.76,0,0,0,20:07:17,1.54319E+12
146,815.35,384.05,13.46,108.77,0,0,0,20:07:17,1.54319E+12
147,754.14,381.13,9.87,99.96,0,0,0,20:07:17,1.54319E+12
148,685.16,380.06,10.21,52.46,0,0,0,20:07:17,1.54319E+12
149,796.3,380.06,14.95,94.42,0,0,0,20:07:17,1.54319E+12
150,791.22,379.3,14.47,120.56,0,0,0,20:07:17,1.54319E+12
151,689.81,383.85,5.97,69.8,0,0,0,20:07:17,1.54319E+12
152,753.97,382.56,14.03,74.75,0,0,0,20:07:17,1.54319E+12
153,813.44,380.92,15.3,114.46,0,0,0,20:07:17,1.54319E+12
154,711.24,382.18,7.39,84.64,0,0,0,20:07:17,1.54319E+12
155,711.45,381.51,9.42,61.19,0,0,0,20:07:17,1.54319E+12
156,816.21,384.69,15.96,110.93,0,0,0,20:07:17,1.54319E+12
157,756.36,383.5,13.47,101.93,0,0,0,20:07:17,1.54319E+12
158,685.59,383.99,8.71,58.39,0,0,0,20:07:17,1.54319E+12
159,797.86,382.57,18.22,99.4,0,0,0,20:07:17,1.54319E+12
160,798.4,388.9,14,118.11,0,0,0,20:07:17,1.54319E+12
161,689.64,385.68,7.15,69.34,0,0,0,20:07:17,1.54319E+12
162,759.43,382.94,14.11,79.29,0,0,0,20:07:17,1.54319E+12
163,822.21,385.51,13.64,120.43,0,0,0,20:07:17,1.54319E+12
164,716.3,385.02,8.93,89.3,0,0,0,20:07:17,1.54319E+12
165,716.44,384,8.89,68,0,0,0,20:07:17,1.54319E+12
166,816.63,388.42,14.33,114.6,0,0,0,20:07:17,1.54319E+12
167,753.61,386.32,13.76,103.46,0,0,0,20:07:17,1.54319E+12
168,685.92,384.41,8.81,60.12,0,0,0,20:07:17,1.54319E+12
169,793.36,384.85,13.82,98.94,0,0,0,20:07:17,1.54319E+12
170,791.35,388.18,14.15,118.26,0,0,0,20:07:17,1.54319E+12
171,685.36,387.61,7.23,69.48,0,0,0,20:07:17,1.54319E+12
172,754.11,390.75,14.12,80.61,0,0,0,20:07:17,1.54319E+12
173,817.66,390.72,15.47,123.93,0,0,0,20:07:17,1.54319E+12
174,717.03,387.38,10.11,90.03,0,0,0,20:07:17,1.54319E+12
175,712.75,390.92,11.12,65.54,0,0,0,20:07:17,1.54319E+12
176,815.81,390.98,14.79,113.36,0,0,0,20:07:17,1.54319E+12
177,757.21,390.54,10.68,105.59,0,0,0,20:07:17,1.54319E+12
178,684.45,386.25,5.02,60.49,0,0,0,20:07:17,1.54319E+12
179,789.62,384.07,13.59,96.37,0,0,0,20:07:17,1.54319E+12
180,791.04,385.84,12.46,116.32,0,0,0,20:07:17,1.54319E+12
181,681.35,383.75,5.92,67.44,0,0,0,20:07:17,1.54319E+12
182,754.51,383.55,9.04,77.07,0,0,0,20:07:17,1.54319E+12
183,819.65,385.06,15.08,118.19,0,0,0,20:07:17,1.54319E+12
184,716.46,382.06,8.97,88.73,0,0,0,20:07:17,1.54319E+12
185,709.11,385.66,9.21,66.19,0,0,0,20:07:17,1.54319E+12
186,814.06,386.93,16.94,111.05,0,0,0,20:07:17,1.54319E+12
187,751.94,386.62,12.61,105.73,0,0,0,20:07:17,1.54319E+12
188,681.03,383.52,6.47,61.41,0,0,0,20:07:17,1.54319E+12
189,787.51,386.26,14.92,100.01,0,0,0,20:07:17,1.54319E+12
190,794.36,386.49,14.45,121.16,0,0,0,20:07:17,1.54319E+12
191,685.34,386.89,9.16,75.18,0,0,0,20:07:17,1.54319E+12
192,750.4,386.35,15.02,84.3,0,0,0,20:07:17,1.54319E+12
193,809.56,381.87,15.3,123.61,0,0,0,20:07:17,1.54319E+12
194,705.88,383.87,8.45,85.06,0,0,0,20:07:17,1.54319E+12
195,700.84,381.83,6.79,62.76,0,0,0,20:07:17,1.54319E+12
196,813.63,382.6,15.54,112.63,0,0,0,20:07:17,1.54319E+12
197,752.31,383.22,9.26,100.07,0,0,0,20:07:17,1.54319E+12
198,675.87,376.21,8.25,56.07,0,0,0,20:07:17,1.54319E+12
199,784.03,379.99,14.82,94.14,0,0,0,20:07:17,1.54319E+12
200,785.16,381.08,15.06,111.57,0,0,0,20:07:17,1.54319E+12
0,677,376.62,5.74,62.56,0,0,0,20:07:17,1.54319E+12
1,742.84,378.09,12.32,70.64,0,0,0,20:07:17,1.54319E+12
2,807.98,382.86,14.57,118.31,0,0,0,20:07:17,1.54319E+12
3,709.73,378.34,9.32,83.51,0,0,0,20:07:17,1.54319E+12
4,706.67,379.15,10.22,59.47,0,0,0,20:07:17,1.54319E+12
5,807.8,381.32,11.8,113.09,0,0,0,20:07:17,1.54319E+12
6,754.1,380.26,7.65,100.49,0,0,0,20:07:17,1.54319E+12
7,685.06,380.48,6.92,59.22,0,0,0,20:07:17,1.54319E+12
8,793.88,382.74,13.98,95.48,0,0,0,20:07:17,1.54319E+12
9,795.18,382.96,13.01,114.59,0,0,0,20:07:17,1.54319E+12
10,683.97,384.46,3.68,69.02,0,0,0,20:07:17,1.54319E+12
11,747.97,381.43,11.39,74.39,0,0,0,20:07:17,1.54319E+12
12,812.4,382.41,11.14,116.07,0,0,0,20:07:17,1.54319E+12
13,710.94,382.45,6.05,84.69,0,0,0,20:07:17,1.54319E+12
14,710.14,381.68,9.79,58.85,0,0,0,20:07:17,1.54319E+12
15,812.95,385.52,14.37,107.77,0,0,0,20:07:17,1.54319E+12
16,756.16,381.53,10.9,98.36,0,0,0,20:07:17,1.54319E+12
17,681.76,380.81,5.61,53.19,0,0,0,20:07:17,1.54319E+12
18,784.66,383.07,13.81,89.96,0,0,0,20:07:17,1.54319E+12
19,785.87,382.58,13.18,109.75,0,0,0,20:07:17,1.54319E+12
20,681.33,385.02,5.93,64.67,0,0,0,20:07:17,1.54319E+12
21,748.39,380.75,11.17,75.12,0,0,0,20:07:17,1.54319E+12
22,812.58,380.19,16.63,115.65,0,0,0,20:07:17,1.54319E+12
23,711.99,378.75,6.96,81.57,0,0,0,20:07:17,1.54319E+12
24,703.38,380.77,8.69,58.9,0,0,0,20:07:17,1.54319E+12
25,811.6,379.54,14.96,105.98,0,0,0,20:07:17,1.54319E+12
26,749.35,375.11,11.74,101.82,0,0,0,20:07:17,1.54319E+12
27,676.68,375.91,9.28,52.15,0,0,0,20:07:17,1.54319E+12
28,780.09,374.85,12.21,87.46,0,0,0,20:07:17,1.54319E+12
29,784.4,378.91,13.65,108.5,0,0,0,20:07:17,1.54319E+12
30,677.76,376.85,4.7,61.91,0,0,0,20:07:17,1.54319E+12
31,739.4,378.96,10.41,69.78,0,0,0,20:07:17,1.54319E+12
32,812.84,380.47,15.27,115.03,0,0,0,20:07:17,1.54319E+12
33,704.8,380.53,9.32,81.64,0,0,0,20:07:17,1.54319E+12
34,701.38,376.44,8.97,56.94,0,0,0,20:07:17,1.54319E+12
35,805.62,378.98,11.72,104.44,0,0,0,20:07:17,1.54319E+12
36,747.59,377.87,10.12,99.44,0,0,0,20:07:17,1.54319E+12
37,673.69,378.1,8.03,55.21,0,0,0,20:07:17,1.54319E+12
38,781.96,378.55,15.74,92.25,0,0,0,20:07:17,1.54319E+12
39,788.21,380.73,14.27,112.74,0,0,0,20:07:17,1.54319E+12
40,674.42,383.43,7.41,66.03,0,0,0,20:07:17,1.54319E+12
41,740.25,386.63,12.43,78.39,0,0,0,20:07:17,1.54319E+12
42,809.94,389.32,16.74,119.49,0,0,0,20:07:17,1.54319E+12
43,707.63,383,10.73,86.49,0,0,0,20:07:17,1.54319E+12
44,706.41,385.08,11.34,60.35,0,0,0,20:07:17,1.54319E+12
45,814.46,387.37,15.95,109.12,0,0,0,20:07:17,1.54319E+12
46,757,382.78,12.21,103.37,0,0,0,20:07:17,1.54319E+12
47,681.29,382.74,5.42,61.87,0,0,0,20:07:17,1.54319E+12
48,791.52,379.24,15.9,96.56,0,0,0,20:07:17,1.54319E+12
49,796.77,385.08,11.37,114.4,0,0,0,20:07:17,1.54319E+12
50,684.84,381.92,5.75,69.73,0,0,0,20:07:17,1.54319E+12
51,754.02,381.82,14.45,79.05,0,0,0,20:07:17,1.54319E+12
52,819.37,384.65,16.98,119.88,0,0,0,20:07:17,1.54319E+12
53,714.33,383.09,10.67,89.37,0,0,0,20:07:17,1.54319E+12
54,710.36,386.28,10.22,65.72,0,0,0,20:07:17,1.54319E+12
55,819.26,389.41,18.01,112.09,0,0,0,20:07:17,1.54319E+12
56,760.54,389.03,11.36,108.35,0,0,0,20:07:17,1.54319E+12
57,683.9,389.05,6.32,67.85,0,0,0,20:07:17,1.54319E+12
58,793.92,387.81,14.31,102.36,0,0,0,20:07:17,1.54319E+12
59,799.85,387.26,14.38,123.93,0,0,0,20:07:18,1.54319E+12
60,689.64,383.84,9.81,72.29,0,0,0,20:07:18,1.54319E+12
61,751.6,384.47,11.83,81.65,0,0,0,20:07:18,1.54319E+12
62,819.6,388.27,17.69,122.53,0,0,0,20:07:18,1.54319E+12
63,713.25,383.55,8.63,88.75,0,0,0,20:07:18,1.54319E+12
64,706.73,380.36,7.75,63.86,0,0,0,20:07:18,1.54319E+12
65,811.73,384.6,15.89,113.16,0,0,0,20:07:18,1.54319E+12
66,757,380.52,10.53,101.49,0,0,0,20:07:18,1.54319E+12
67,685.42,378.32,8.31,55.23,0,0,0,20:07:18,1.54319E+12
68,792.62,384.58,15.11,96.6,0,0,0,20:07:18,1.54319E+12
69,795.95,380.85,13.42,114.41,0,0,0,20:07:18,1.54319E+12
70,692.03,383.11,6.38,69.32,0,0,0,20:07:18,1.54319E+12
71,751.73,381.01,11.33,73.01,0,0,0,20:07:18,1.54319E+12
72,815.65,382.68,15.66,114.76,0,0,0,20:07:18,1.54319E+12
73,715.94,380.8,10.92,83.4,0,0,0,20:07:18,1.54319E+12
74,706.38,383.86,10.68,58.47,0,0,0,20:07:18,1.54319E+12
75,817.3,388.14,13.32,110.5,0,0,0,20:07:18,1.54319E+12
76,759.8,384.83,10.63,105.12,0,0,0,20:07:18,1.54319E+12
77,680.29,386,7.58,56.69,0,0,0,20:07:18,1.54319E+12
78,783.79,379.78,14.56,84.73,0,0,0,20:07:18,1.54319E+12
0,784.93,377.27,13.58,106.01,0,0,0,20:07:22,1.54319E+12
1,678.68,378.12,6.82,59.87,0,0,0,20:07:22,1.54319E+12
2,756.43,380.32,11.61,75.3,0,0,0,20:07:22,1.54319E+12
3,808.26,377.23,13.03,112.27,0,0,0,20:07:22,1.54319E+12
4,701.5,375.82,9.42,72.12,0,0,0,20:07:22,1.54319E+12
5,707.99,379.87,8.49,58.27,0,0,0,20:07:22,1.54319E+12
6,810.61,379.56,15.63,107.58,0,0,0,20:07:22,1.54319E+12
7,742.35,378.15,11.54,90.94,0,0,0,20:07:22,1.54319E+12
8,673.32,375.11,10.2,48,0,0,0,20:07:22,1.54319E+12
9,789.51,379.77,16.14,92.48,0,0,0,20:07:22,1.54319E+12
10,780.17,374.79,14.53,106.77,0,0,0,20:07:22,1.54319E+12
11,673.31,376.91,9.54,58.63,0,0,0,20:07:22,1.54319E+12
12,747.05,380.57,13.65,70.87,0,0,0,20:07:22,1.54319E+12
13,804.67,378.59,11.32,111.73,0,0,0,20:07:22,1.54319E+12
14,701.79,376.38,8.53,76.43,0,0,0,20:07:22,1.54319E+12
15,707.31,378.06,10.97,55.15,0,0,0,20:07:22,1.54319E+12
16,812.41,381.5,13.42,104.03,0,0,0,20:07:22,1.54319E+12
17,742.92,375.68,10.23,98.23,0,0,0,20:07:22,1.54319E+12
18,674.71,375.9,6.53,48.67,0,0,0,20:07:22,1.54319E+12
19,786.74,374.28,14.6,90.83,0,0,0,20:07:22,1.54319E+12
20,779.49,376.95,13.95,104.27,0,0,0,20:07:22,1.54319E+12
21,666.6,375.22,6.88,52.89,0,0,0,20:07:22,1.54319E+12
22,743.91,375.76,12.9,65.98,0,0,0,20:07:22,1.54319E+12
23,802.97,380.52,16.05,111.51,0,0,0,20:07:22,1.54319E+12
24,695.67,375.56,9.68,76.12,0,0,0,20:07:22,1.54319E+12
25,702.62,378.3,11.43,56.38,0,0,0,20:07:22,1.54319E+12
26,806.07,379.47,17.75,104.83,0,0,0,20:07:22,1.54319E+12
27,739.52,378.35,14.91,93.78,0,0,0,20:07:23,1.54319E+12
28,675.26,376.95,7.48,51.05,0,0,0,20:07:23,1.54319E+12
29,788.89,378.54,18.68,88.1,0,0,0,20:07:23,1.54319E+12
30,784.7,380.96,15.52,109.03,0,0,0,20:07:23,1.54319E+12
31,674.48,378.09,9.33,59.21,0,0,0,20:07:23,1.54319E+12
32,750.4,381.53,13.99,73.33,0,0,0,20:07:23,1.54319E+12
33,806.07,383.07,18.91,113.15,0,0,0,20:07:23,1.54319E+12
34,696.23,382.42,11.15,76.83,0,0,0,20:07:23,1.54319E+12
35,699.52,381.01,11.22,56.41,0,0,0,20:07:23,1.54319E+12
36,806.61,378.77,17.59,105.05,0,0,0,20:07:23,1.54319E+12
37,738.29,377.27,13.13,92.63,0,0,0,20:07:23,1.54319E+12
38,677.17,379.04,8.67,51.42,0,0,0,20:07:23,1.54319E+12
39,792.75,382.98,15.36,92.25,0,0,0,20:07:23,1.54319E+12
40,783.77,379.39,15.63,109.84,0,0,0,20:07:23,1.54319E+12
41,677.31,376.11,7.35,62.03,0,0,0,20:07:23,1.54319E+12
42,746.46,378.76,14.93,70.82,0,0,0,20:07:23,1.54319E+12
43,804.59,377.9,16.65,108.36,0,0,0,20:07:23,1.54319E+12
44,699.62,383.07,12.71,82.6,0,0,0,20:07:23,1.54319E+12
45,706.57,377.58,12.31,54.68,0,0,0,20:07:23,1.54319E+12
46,806.66,378.17,13.74,104.95,0,0,0,20:07:23,1.54319E+12
47,736.74,379.29,11.53,93.39,0,0,0,20:07:23,1.54319E+12
48,672.52,375.53,9.88,47.48,0,0,0,20:07:23,1.54319E+12
49,780.96,375.73,14.02,86.97,0,0,0,20:07:23,1.54319E+12
50,783,377.68,14.47,104.78,0,0,0,20:07:23,1.54319E+12
51,673.15,377.1,8.25,56.56,0,0,0,20:07:23,1.54319E+12
52,745.47,378.85,12.61,66.79,0,0,0,20:07:23,1.54319E+12
53,802.76,382.45,14.25,113.96,0,0,0,20:07:23,1.54319E+12
54,701.33,377.57,11.71,76.7,0,0,0,20:07:23,1.54319E+12
55,701.09,378.43,12.27,53.38,0,0,0,20:07:23,1.54319E+12
56,804.81,375.08,15.03,103.34,0,0,0,20:07:23,1.54319E+12
57,739.22,380.1,10.97,93.33,0,0,0,20:07:23,1.54319E+12
