Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"Jan. 29, 2016","Jan. 29, 2016",Bike Ride,313,6.26704,2126,5.65392,0,10.6121,0,0,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1327163241
"Jan. 28, 2016","Jan. 28, 2016",Bike Ride,374,6.26916,1857,4.93687,0,12.1535,0,0,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1326535673
"Jan. 28, 2016","Jan. 28, 2016",Bike Ride,330,6.30368,2104,5.56289,0,10.7858,0,0,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1326125579
"Jan. 26, 2016","Jan. 26, 2016",Bike Ride,349,6.16547,1960,5.29833,1.62185,11.3243,36.9948,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1323937357
"Jan. 26, 2016","Jan. 26, 2016",Bike Ride,298,6.26295,2157,5.74011,2.33531,10.4528,25.6926,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1323527583
"Jan. 25, 2016","Jan. 25, 2016",Bike Ride,391,6.1776,1674,4.51631,1.91717,13.2852,31.2961,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1322844407
"Jan. 25, 2016","Jan. 25, 2016",Bike Ride,330,6.18417,2051,5.52756,1.93832,10.8547,30.9547,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1322202665
"Jan. 21, 2016","Jan. 21, 2016",Bike Ride,363,6.24927,1922,5.12593,2.62427,11.7052,22.8635,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1318110943
"Jan. 21, 2016","Jan. 21, 2016",Bike Ride,258,6.244,2292,6.11787,1.60474,9.80734,37.3892,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1317807005
"Jan. 20, 2016","Jan. 20, 2016",Bike Ride,345,6.20322,2014,5.41116,1.68108,11.0882,35.6912,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1317141681
"Jan. 20, 2016","Jan. 20, 2016",Bike Ride,329,6.20727,2063,5.5392,1.60331,10.8319,37.4227,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1316608189
"Jan. 19, 2016","Jan. 19, 2016",Bike Ride,362,6.19546,1889,5.08168,1.69286,11.8071,35.443,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1315861881
"Jan. 19, 2016","Jan. 19, 2016",Bike Ride,354,6.22739,1970,5.27241,2.04757,11.38,29.303,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1315402081
"Jan. 15, 2016","Jan. 15, 2016",Bike Ride,0,0,0,0,0,0,0,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1311056819
"Jan. 15, 2016","Jan. 15, 2016",Bike Ride,323,6.13399,2043,5.55104,2.26459,10.8088,26.4948,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1310703783
"Jan. 14, 2016","Jan. 14, 2016",Bike Ride,353,6.21569,1971,5.28501,1.69259,11.3529,35.4487,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1310070983
"Jan. 14, 2016","Jan. 14, 2016",Bike Ride,348,6.25407,2032,5.41514,2.08198,11.08,28.8188,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1309614221
"Jan. 12, 2016","Jan. 12, 2016",Bike Ride,302,6.1511,2100,5.69004,2.26208,10.5447,26.5242,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1307449259
"Jan. 12, 2016","Jan. 12, 2016",Bike Ride,357,6.2011,1932,5.19263,1.8059,11.5548,33.2243,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1307014671
"Jan. 11, 2016","Jan. 11, 2016",Bike Ride,321,6.2188,2087,5.59325,1.80718,10.7272,33.2008,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1306184425
"Jan. 11, 2016","Jan. 11, 2016",Bike Ride,271,6.27198,2223,5.90722,1.87925,10.1571,31.9277,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1305712645
"Jan. 4, 2016","Jan. 4, 2016",Bike Ride,1327,21.694,6196,4.76015,1.67011,12.6047,35.9257,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1297488077
"Dec. 8, 2015","Dec. 8, 2015",Bike Ride,370,6.20084,1839,4.94288,2.46641,12.1387,24.3268,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1273434159
"Dec. 8, 2015","Dec. 8, 2015",Bike Ride,98,2.11817,737,5.79904,1.91084,10.3465,31.3999,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1272956433
"Dec. 7, 2015","Dec. 7, 2015",Bike Ride,369,6.14219,1799,4.88154,2.42204,12.2912,24.7725,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1272418677
"Dec. 7, 2015","Dec. 7, 2015",Bike Ride,315,6.17854,2082,5.61622,1.87032,10.6833,32.08,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1271931309
"Dec. 1, 2015","Dec. 1, 2015",Bike Ride,343,6.22762,2041,5.46222,2.32965,10.9845,25.7549,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1266718805
"Dec. 1, 2015","Dec. 1, 2015",Bike Ride,313,6.14589,2071,5.61622,2.1878,10.6833,27.4249,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1266286419
"Nov. 18, 2015","Nov. 18, 2015",Bike Ride,354,6.19559,1948,5.24029,2.5552,11.4498,23.4815,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1254114927
"Nov. 18, 2015","Nov. 18, 2015",Bike Ride,292,6.188,2594,6.98664,2.1825,8.58782,27.4915,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1253748343
"Nov. 12, 2015","Nov. 12, 2015",Bike Ride,353,6.14535,1917,5.19905,2.41808,11.5406,24.8131,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1247515793
"Nov. 12, 2015","Nov. 12, 2015",Bike Ride,256,6.17605,2272,6.13121,2.30332,9.78599,26.0494,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1247099043
"Nov. 10, 2015","Nov. 10, 2015",Bike Ride,352,6.13186,1912,5.1969,2.09046,11.5453,28.7018,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1245217999
"Nov. 10, 2015","Nov. 10, 2015",Bike Ride,356,6.25384,1974,5.26077,2.22413,11.4052,26.9769,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1244683325
"Nov. 9, 2015","Nov. 9, 2015",Bike Ride,286,6.17182,2143,5.78706,1.94874,10.368,30.7892,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1244000459
"Nov. 9, 2015","Nov. 9, 2015",Bike Ride,253,6.23022,2246,6.00835,2.28009,9.9861,26.3147,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1243450479
"Nov. 4, 2015","Nov. 4, 2015",Bike Ride,280,6.2734,2201,5.84744,1.96397,10.2609,30.5504,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1238105633
"Nov. 4, 2015","Nov. 4, 2015",Bike Ride,293,5.9864,2044,5.69068,1.97443,10.5436,30.3886,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1237593295
"Nov. 3, 2015","Nov. 3, 2015",Bike Ride,529,8.5166,2377,4.6517,2.50215,12.8985,23.9794,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1236734805
"Oct. 28, 2015","Oct. 28, 2015",Bike Ride,318,6.22956,2098,5.61302,1.77811,10.6894,33.7437,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1229598995
"Oct. 28, 2015","Oct. 28, 2015",Bike Ride,346,6.23908,2033,5.43083,2.41809,11.048,24.8129,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1229234073
"Oct. 27, 2015","Oct. 27, 2015",Bike Ride,313,6.22837,2109,5.64353,1.98142,10.6316,30.2814,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1228421605
"Oct. 27, 2015","Oct. 27, 2015",Bike Ride,328,6.01358,1979,5.48481,2.16447,10.9393,27.7204,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1227911281
"Oct. 26, 2015","Oct. 26, 2015",Bike Ride,346,6.16685,1983,5.3593,2.0696,11.1955,28.9911,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1227198033
"Oct. 26, 2015","Oct. 26, 2015",Bike Ride,312,6.2506,2121,5.65546,1.70915,10.6092,35.1051,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1226551135
"Oct. 7, 2015","Oct. 7, 2015",Bike Ride,378,6.25529,1817,4.84124,2.77694,12.3935,21.6066,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1202102345
"Oct. 7, 2015","Oct. 7, 2015",Bike Ride,259,6.1779,2303,6.21301,2.68457,9.65715,22.35,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1201381003
"Oct. 6, 2015","Oct. 6, 2015",Bike Ride,366,6.24543,1900,5.07038,2.28277,11.8334,26.2839,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1200526045
"Oct. 6, 2015","Oct. 6, 2015",Bike Ride,361,6.31851,1983,5.23067,2.51496,11.4708,23.8573,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1199797023
"Oct. 5, 2015","Oct. 5, 2015",Bike Ride,362,6.21147,1899,5.09541,2.59449,11.7753,23.1259,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1198968211
"Oct. 5, 2015","Oct. 5, 2015",Bike Ride,251,6.1574,2213,5.99008,3.32046,10.0166,18.0698,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1198260123
"Sept. 30, 2015","Sept. 30, 2015",Bike Ride,366,6.26527,1912,5.08624,2.83293,11.7965,21.1795,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1192613273
"Sept. 30, 2015","Sept. 30, 2015",Bike Ride,343,6.17209,2010,5.42766,3.10044,11.0545,19.3521,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1191956459
"Sept. 28, 2015","Sept. 28, 2015",Bike Ride,371,6.2046,1835,4.92914,2.69041,12.1725,22.3014,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1189620673
"Sept. 28, 2015","Sept. 28, 2015",Bike Ride,347,6.24065,2030,5.42145,2.72496,11.0672,22.0187,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1188959567
"Sept. 23, 2015","Sept. 23, 2015",Bike Ride,369,6.15824,1813,4.9067,3.00535,12.2282,19.9644,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1182559957
"Sept. 23, 2015","Sept. 23, 2015",Bike Ride,312,6.28323,2135,5.66322,2.50962,10.5947,23.908,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1181862511
"Sept. 7, 2015","Sept. 7, 2015",Bike Ride,1491,23.5809,6388,4.51495,2.19228,13.2892,27.3687,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1157695817
"Sept. 3, 2015","Sept. 3, 2015",Bike Ride,380,6.25553,1805,4.80908,2.5028,12.4764,23.9732,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1152208713
"Sept. 3, 2015","Sept. 3, 2015",Bike Ride,291,6.28297,2182,5.78814,1.84982,10.366,32.4357,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1151797749
"Sept. 2, 2015","Sept. 2, 2015",Bike Ride,358,6.23995,1952,5.21371,1.92489,11.5081,31.1706,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1150714803
"Sept. 2, 2015","Sept. 2, 2015",Bike Ride,354,6.2219,1966,5.26635,2.46398,11.3931,24.3509,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1150044347
"Aug. 31, 2015","Aug. 31, 2015",Bike Ride,367,6.16082,1827,4.94253,1.96509,12.1395,30.5329,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1147318765
"Aug. 31, 2015","Aug. 31, 2015",Bike Ride,293,6.26938,2172,5.7741,1.68002,10.3912,35.7138,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1146631001
"Aug. 25, 2015","Aug. 25, 2015",Bike Ride,381,6.19457,1756,4.72456,1.82975,12.6996,32.7914,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1138220263
"Aug. 25, 2015","Aug. 25, 2015",Bike Ride,303,6.22184,2128,5.70035,2.24274,10.5257,26.753,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1137416275
"Aug. 24, 2015","Aug. 24, 2015",Bike Ride,360,6.23731,1937,5.17584,1.94281,11.5923,30.8831,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1136462817
"Aug. 24, 2015","Aug. 24, 2015",Bike Ride,362,6.21193,1900,5.09772,1.95142,11.77,30.7468,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1135679333
"Aug. 21, 2015","Aug. 21, 2015",Bike Ride,332,6.21431,2060,5.52488,2.36971,10.86,25.3195,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1131792211
"Aug. 21, 2015","Aug. 21, 2015",Bike Ride,372,6.23798,1851,4.94551,2.47865,12.1322,24.2068,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1131293037
"Aug. 20, 2015","Aug. 20, 2015",Bike Ride,358,6.05765,1820,5.00744,1.93904,11.9822,30.9431,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1130462067
"Aug. 20, 2015","Aug. 20, 2015",Bike Ride,311,6.23227,2114,5.65337,1.40283,10.6131,42.7708,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1129787855
"Aug. 12, 2015","Aug. 12, 2015",Bike Ride,355,6.241,1972,5.26625,1.7573,11.3933,34.1432,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1118103939
"Aug. 12, 2015","Aug. 12, 2015",Bike Ride,364,6.23553,1904,5.08911,2.25829,11.7899,26.5688,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1117406417
"Aug. 8, 2015","Aug. 8, 2015",Bike Ride,1918,29.1538,7370,4.21329,1.356,14.2406,44.2478,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1111260211
"Aug. 6, 2015","Aug. 6, 2015",Bike Ride,321,6.22676,2089,5.59146,1.99012,10.7306,30.1489,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1108561089
"Aug. 6, 2015","Aug. 6, 2015",Bike Ride,350,6.12669,1925,5.23665,1.85186,11.4577,32.3999,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1107935481
"Aug. 4, 2015","Aug. 4, 2015",Bike Ride,357,6.21852,1941,5.2022,2.21095,11.5336,27.1377,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1105217063
"Aug. 4, 2015","Aug. 4, 2015",Bike Ride,297,6.31591,2184,5.76322,1.77685,10.4108,33.7676,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1104538533
"Aug. 3, 2015","Aug. 3, 2015",Bike Ride,362,6.17863,1878,5.06585,1.83788,11.844,32.6462,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1103499195
"Aug. 3, 2015","Aug. 3, 2015",Bike Ride,356,6.13683,1888,5.12751,2.11897,11.7016,28.3157,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1102706397
"July 28, 2015","July 28, 2015",Bike Ride,345,6.16441,1987,5.37223,2.42954,11.1685,24.6961,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1094234225
"July 28, 2015","July 28, 2015",Bike Ride,312,6.18463,2090,5.63224,1.48229,10.653,40.4779,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1093494441
"July 22, 2015","July 22, 2015",Bike Ride,1770,29.3398,8553,4.85859,1.36107,12.3493,44.0831,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1084372881
"July 13, 2015","July 13, 2015",Bike Ride,347,6.16587,1979,5.34934,1.99564,11.2163,30.0655,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1071520031
"July 13, 2015","July 13, 2015",Bike Ride,354,6.31664,2033,5.36414,1.55809,11.1854,38.5086,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1070854185
"July 9, 2015","July 9, 2015",Bike Ride,363,6.19553,1881,5.0601,1.8452,11.8575,32.5169,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1065674913
"July 9, 2015","July 9, 2015",Bike Ride,342,6.17494,2017,5.44405,2.4475,11.0212,24.5148,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1065218755
"July 8, 2015","July 8, 2015",Bike Ride,362,6.16508,1867,5.04724,2.41385,11.8877,24.8566,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/1064328521
